"SKU","ESTOQUE","ItmsGrpCod","GrupoItens","U_G2W_Subgrupo","Descr","FirmCode","FirmName","CodeBars","DEP_PRINCIPAL","NcmCode","U_G2W_FonteProd","FONTE","GRUPO_MATERIAS","CURVA","SuppCatNum"
AUPA070,3.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790620",,"8512.90.00","2","2",2,C,PG19
AUPD022,6.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100351801",,"8512.90.00","0","0",1,B,S518
AUPD097,3.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100344018",,"8512.90.00","0","0",1,A,S440
AUPD023,3.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100351900",,"8512.90.00","0","0",1,C,S519
AUPD098,5.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100344513",,"8512.90.00","0","0",1,C,S445
AUPD073,2.000000,143,Autparts,"282",Palheta Traseira,6,Dyna,"7891100000464",,"8512.90.00","0","0",1,C,"46"
AUPA071,8.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790637",,"8512.90.00","2","2",2,C,PG20
AUPR017,1.000000,143,Autparts,"172",Cubo Roda,46,PFI,"739210376475",,"8708.99.90","1","1",-1,A,PHU5065
MTGB038,0.000000,143,Autparts,"133",Bomba de combustível,25,Gauss,"7899751930819",,"8413.30.10","2","2",-1,C,GM14015
AUGC009,0.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751924016",,"8544.30.00","5","5",2,C,GC5011
AUPB057,6.000000,143,Autparts,"073",Palheta,5,Bosch,"4047024374881",,"8512.90.00","2","2",1,A,"3397007422"
AUPA092,39.000000,143,Autparts,"282",Palheta Traseira,1,Auto Impact,"7899766790880",,"8512.90.00","2","2",2,A,TR14
AUPD021,2.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100351603",,"8512.90.00","0","0",1,B,S516
AUGS636,1.000000,143,Autparts,"107",Sensor de posição da borboleta (TPS),25,Gauss,"7898252657850",,"8533.40.91","7","7",-1,C,GS7392
AUGS637,1.000000,143,Autparts,"107",Sensor de posição da borboleta (TPS),25,Gauss,"7898252657867",,"8533.40.91","7","7",-1,C,GS7393
AULO008,1.000000,143,Autparts,"207",Lâmpada do farol,4,Osram,,,"8539.21.10","2","2",2,A,"9006CBI"
AUPB019,2.000000,143,Autparts,"073",Palheta,5,Bosch,"4047025217279",,"8512.90.00","2","2",-1,B,"3397013064"
AUGB062,0.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7898252658642",,"8409.99.69","2","2",2,C,GI9168
AUGB063,1.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751907552",,"8409.99.69","2","2",2,B,GI9179
AUGS010,0.000000,143,Autparts,"272",Sensor ABS,25,Gauss,"7899751926010",,"9031.80.99","2","2",-1,C,GS2080
AUGB064,1.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751923873",,"8409.99.69","2","2",2,A,GI9680
AUGS011,1.000000,143,Autparts,"272",Sensor ABS,25,Gauss,"7899751926133",,"9031.80.99","2","2",-1,C,GS2102
AUGS012,0.000000,143,Autparts,"272",Sensor ABS,25,Gauss,"7899751926140",,"9031.80.99","2","2",-1,C,GS2113
AUGC046,5.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751928120",,"8544.30.00","5","5",2,C,GC5064
AUGS338,0.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7899751918282",,"8504.40.21","5","5",-1,C,GA1325
AUGS572,0.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7898252657355",,"8504.40.21","3","3",-1,B,GA1819
AUGS339,1.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7899751919159",,"8504.40.21","5","5",-1,C,GA1326
AUGI166,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541341286",,"8511.30.20","2","2",-1,B,GC4421
AUGS573,0.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7898541344799",,"8504.40.21","5","5",-1,B,GA1820
AUGS220,0.000000,143,Autparts,"280",Módulo de Ignição,25,Gauss,"7898252652114",,"9032.89.24","4","4",-1,C,GA2013
AUGE016,0.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751920377",,"8414.59.90","2","2",-1,B,GE1009
AUGS297,0.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7899751931793",,"8504.40.21","5","5",-1,B,GA1257
AUGI169,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751908009",,"8511.30.20","2","2",-1,C,GC4425
AUGS298,0.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7899751929776",,"8504.40.21","5","5",-1,C,GA1259
AUGS340,1.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7899751918299",,"8504.40.21","5","5",-1,C,GA1327
AUGS690,0.000000,143,Autparts,"108",Sensor de rotação,25,Gauss,"7898252658086",,"9029.10.90","2","2",-1,C,GS8384
AUFA019,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482544926",,"8512.20.11","5","5",1,C,"160720"
AUPA036,13.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790316",,"8512.90.00","2","2",2,C,PC24
AUFA139,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482547095",,"8512.20.11","0","0",1,C,"160790"
AUGS713,0.000000,143,Autparts,"277",Sensor DPF,25,Gauss,"7899751928694",,"9026.20.90","2","2",-1,C,GS4304
AUGR053,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7898252656761",,"9032.89.11","5","5",-1,C,GA025
AUPR128,0.000000,143,Autparts,"001",Nenhum,-1,- Nenhum fabricante -,"739210373597",,"8708.99.90","2","2",-1,C,PHU2302
AUAB018,0.000000,143,Autparts,"081",Atuador de Marcha Lenta,5,Bosch,"4047024733343",,"8501.10.19","5","5",1,C,F00099M102
AUGB061,0.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751921442",,"8409.99.69","2","2",2,A,GI9153
AULO033,11.000000,143,Autparts,"206",Lâmpada de freio,4,Osram,,,"8539.29.10","2","2",2,C,la7528
EM174,0.000000,136,VSR,"174",Disco de embreagem,18,Laquila,"7899248167964","04","8714.10.00","2","2",2,C,
AUCB044,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"4047025189040",,"8544.30.00","0","0",1,C,F00099C602
ET131,0.000000,136,VSR,"183",Escova,18,Laquila,"7909201022411","04","8409.91.90","2","2",2,C,
FO102,0.000000,136,VSR,"150",Caliper,18,Laquila,"7909201021940","04","8714.10.00","2","2",2,A,
FO103,0.000000,136,VSR,"150",Caliper,18,Laquila,"7909201021933","04","8714.10.00","2","2",2,C,
EN133,0.000000,136,VSR,"178",Engrenagem de partida,18,Laquila,"7899248112803","04","8409.91.90","2","2",2,C,
FO104,0.000000,136,VSR,"150",Caliper,18,Laquila,"7909201021902","04","8714.10.00","2","2",2,B,
ET136,0.000000,136,VSR,"183",Escova,18,Laquila,"7909201021247","04","8409.91.90","2","2",2,C,
FO105,0.000000,136,VSR,"150",Caliper,18,Laquila,"7909201021919","04","8714.10.00","2","2",2,A,
FO150,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248167094","04","8714.94.90","2","2",2,C,
MR251,0.000000,136,VSR,"123",Anéis para pistão,18,Laquila,"7899248118300","04","8409.91.16","2","2",2,C,
FO151,0.000000,136,VSR,"038",Freio,18,Laquila,"7909201020189","04","8714.94.90","2","2",2,B,
MR742,0.000000,136,VSR,"176",Eixo Motor,18,Laquila,"7899248168336","04","8409.91.90","2","2",2,C,
FO152,0.000000,136,VSR,"038",Freio,18,Laquila,"7909201023685","04","8714.94.90","2","2",2,C,
FO153,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248113619","04","8714.94.90","2","2",2,C,
FO154,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248103511","04","8714.94.90","2","2",2,C,
ET132,0.000000,136,VSR,"183",Escova,18,Laquila,"7909201021230","04","8409.91.90","2","2",2,C,
MR741,0.000000,136,VSR,"176",Eixo Motor,18,Laquila,"7899248106321","04","8409.91.90","2","2",2,C,
RE108,0.000000,136,VSR,"166",Cooler Radiador,18,Laquila,"7899248123885","04","8714.10.00","2","2",2,C,
ET133,0.000000,136,VSR,"183",Escova,18,Laquila,"7899248119956","04","8409.91.90","2","2",2,C,
ET135,0.000000,136,VSR,"183",Escova,18,Laquila,"7899248126848","04","8409.91.90","2","2",2,C,
MR650,0.000000,136,VSR,"136",Braço oscilante,18,Laquila,"7909201021117","04","8409.91.90","2","2",2,C,
EM171,0.000000,136,VSR,"174",Disco de embreagem,18,Laquila,"7899248167896","04","8714.10.00","2","2",2,C,
AULA062,0.000000,143,Autparts,"049",Lanterna traseira,14,Arteb,"7896482548917",,"8512.20.22","0","0",1,C,"460465"
AUVB016,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047025137775",,"8511.10.00","2","2",2,C,"242236642"
CI167,0.000000,136,VSR,"021",Conjunto Interruptor,18,Laquila,"7899248164970","04","8536.50.90","2","2",2,C,
CI168,0.000000,136,VSR,"021",Conjunto Interruptor,18,Laquila,"7899248164475","04","8536.50.90","2","2",2,C,
AULO009,0.000000,143,Autparts,"207",Lâmpada do farol,4,Osram,,,"8539.21.10","2","2",2,A,"9006NL"
PM549,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248168879","04","8409.91.20","2","2",2,C,
HC005,0.000000,136,VSR,"116",Peso de Guidão,17,VSR,HC005,,"8714.10.00","1","1",2,C,
MP025,0.000000,136,VSR,"056",Manoplas,17,VSR,MP025,,"8714.99.90","1","1",2,C,
MP026,0.000000,136,VSR,"056",Manoplas,17,VSR,MP026,,"8714.99.90","1","1",2,C,
AUPI003,0.000000,143,Autparts,"075",Ponteira,3,Luzian,,,"8708.92.00","2","2",2,C,P001
CP780,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7909201033721","04","6506.10.00","2","5",1,C,
AUPI004,0.000000,143,Autparts,"075",Ponteira,3,Luzian,,,"8708.92.00","2","2",2,C,P001B
AUVB089,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047024656888",,"8511.10.00","5","5",1,C,F000KE0P46
AUPC029,0.000000,143,Autparts,"097",Pastilha Cerâmica,5,Bosch,"4047026157154",,"8708.30.19","2","2",2,C,F03B050146
AUPI005,0.000000,143,Autparts,"075",Ponteira,3,Luzian,,,"8708.92.00","2","2",2,C,P006
AUPM015,0.000000,143,Autparts,"089",Pisca Retrovisor,10,Metagal,"7899953980483",,"8512.20.22","0","0",1,C,RCC20R8195
BM468,0.000000,136,VSR,"002",Botas,18,Laquila,"7909201031994","04","6403.19.00","2","2",2,A,
AURM157,0.000000,143,Autparts,"090",Retrovisor,10,Metagal,,,"7009.10.00","0","0",1,C,RWWE05CE
AUVB017,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047025297714",,"8511.10.00","2","2",2,C,"242140536"
AUVB018,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047024277991",,"8511.10.00","2","2",2,C,"242236571"
AUVB090,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"7891009323367",,"8511.10.00","5","5",-1,C,F000KE0P08
TM216,0.000000,136,VSR,"071",Transmissão,18,Laquila,"7899248171510","04","4016.99.90","2","2",2,C,
CP708,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7909201031222","04","6506.10.00","2","5",1,C,
PM312,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248128699","04","8409.91.20","2","2",2,C,
TM217,0.000000,136,VSR,"071",Transmissão,18,Laquila,"7899248142404","04","4016.99.90","2","2",2,C,
CP709,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7909201031239","04","6506.10.00","2","5",1,C,
TM218,0.000000,136,VSR,"071",Transmissão,18,Laquila,"7899248142374","04","4016.99.90","2","2",2,C,
PN370,0.000000,136,VSR,"004",Pneus,18,Laquila,"8019227312799","04","4011.40.00","5","5",1,B,
TM219,0.000000,136,VSR,"071",Transmissão,18,Laquila,"7899248174924","04","4016.99.90","2","2",2,C,
PM314,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248128392","04","8409.91.20","2","2",2,C,
AUGI210,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751900171",,"8511.30.20","2","2",-1,B,GC4824
PN372,0.000000,136,VSR,"004",Pneus,18,Laquila,"8019227312775","04","4011.40.00","2","5",1,B,
PN256,0.000000,136,VSR,"004",Pneus,18,Laquila,"8019227247060","04","4011.40.00","5","5",1,B,
AULM016,0.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RFMM79
AULO034,0.000000,143,Autparts,"206",Lâmpada de freio,4,Osram,,,"8539.29.10","2","2",2,C,LA7507LDA
MP028,0.000000,136,VSR,"056",Manoplas,17,VSR,,,"8714.99.90","1","1",2,C,
AUPA034,5.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790293",,"8512.90.00","2","2",2,C,PC21
CM218,0.000000,136,VSR,"022",Calças,18,Laquila,"7909201037064","04","6210.40.00","2","2",2,C,
AUCB040,1.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009242224",,"8544.30.00","0","0",-1,B,F00099C058
AUPA038,9.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790330",,"8512.90.00","2","2",2,C,PD18
AUCB042,1.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009306254",,"8544.30.00","0","0",1,C,F00099C087
AUPM016,4.000000,143,Autparts,"089",Pisca Retrovisor,10,Metagal,,,"8512.20.22","0","0",1,C,RCC20Y1295
AUPM017,1.000000,143,Autparts,"089",Pisca Retrovisor,10,Metagal,,,"8512.20.22","0","0",1,C,RCC20Y1195
AUTB043,1.000000,143,Autparts,"077",Tapete,11,Borcol,,,"4016.99.90","0","0",1,C,"1414431"
AULM017,1.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RGHM46
AUPA035,1.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790309",,"8512.90.00","2","2",2,C,PC22
AULM018,15.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RGRM89
AUPM014,28.000000,143,Autparts,"089",Pisca Retrovisor,10,Metagal,,,"8512.20.22","0","0",1,A,RCC20R8295
MR905,0.000000,136,VSR,"057",Motor,18,Laquila,"7899248136632","04","8409.91.12","2","2",2,C,
AULM019,8.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RGWM37
AUPB020,6.000000,143,Autparts,"073",Palheta,5,Bosch,"4047025217255",,"8512.90.00","2","2",-1,A,"3397013062"
MP027,4.000000,136,VSR,"056",Manoplas,17,VSR,,,"8714.99.90","1","1",2,B,
AUDV003,15.000000,143,Autparts,"118",Engate,23,DNI,,,"8536.69.10","2","2",2,C,DIVERSOS
AUGL002,8.000000,143,Autparts,"207",Lâmpada do farol,25,Gauss,"7898252655450",,"8539.21.10","2","2",2,C,GL23H11
AUGL001,8.000000,143,Autparts,"207",Lâmpada do farol,25,Gauss,"7898252655573",,"8539.21.10","2","2",2,C,GL35HB4
AULO010,4.000000,143,Autparts,"207",Lâmpada do farol,4,Osram,,,"8539.21.10","2","2",2,B,LA64150
AUPB070,15.000000,143,Autparts,"282",Palheta Traseira,5,Bosch,"3165143609224",,"8512.90.00","2","2",1,A,"3397004628"
AUBI042,2.000000,143,Autparts,"080",Bico Injetor,5,Bosch,"4047024059221",,"8409.91.90","2","2",2,C,"280158170"
AUCB041,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009006697",,"8544.30.00","0","0",1,A,"9295080032"
AUPA037,9.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790323",,"8512.90.00","2","2",2,B,PD16
AUSB057,1.000000,143,Autparts,"106",Sensor de Fase,5,Bosch,"4047024837942",,"9026.20.90","5","5",1,A,F00099P169
AUVB054,1.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047024292734",,"8511.10.00","0","0",1,B,F000KE0P34
AUPV031,4.000000,143,Autparts,"282",Palheta Traseira,16,Vetor,,,"8512.90.00","2","2",2,C,PVT12A
AUGB028,5.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7898252658635",,"8409.99.69","2","2",2,C,GI9157
AUPD026,2.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100352204",,"8512.90.00","0","0",1,C,S522
AUGB029,0.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751927871",,"8409.99.69","2","2",2,A,GI9160
AUBI007,0.000000,143,Autparts,"080",Bico Injetor,5,Bosch,"4047025329767",,"8409.91.90","5","5",1,A,"280157133"
AUGC039,0.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751927963",,"8544.30.00","5","5",2,C,GC5048
AUGR397,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7899751929844",,"9032.89.11","5","5",-1,C,GA947
AUGI012,1.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751900331",,"8511.30.20","2","2",-1,C,GC4263
AUGR015,2.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7899751919135",,"9032.89.11","2","2",2,C,GA767
AUGE053,0.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751924214",,"8414.59.90","2","2",-1,C,GE1058
AUGI013,1.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541341231",,"8511.30.20","2","2",-1,C,GC4273
AUGR016,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7898541341743",,"9032.89.11","5","5",-1,C,GA780
AUGS210,0.000000,143,Autparts,"276",Sensor MAP,25,Gauss,"7898541349343",,"9026.20.90","3","3",-1,C,GI3350
AUGE054,0.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751924221",,"8414.59.90","2","2",-1,C,GE1059
AUGI014,5.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541343648",,"8511.30.20","2","2",-1,C,GC4278
AUGS379,0.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7898252653012",,"8504.40.21","5","5",-1,C,GA1378
AUGI089,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898252657133",,"8511.30.20","2","2",-1,C,GC4104
AUGI131,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751916943",,"8511.30.20","2","2",-1,C,GC4251
AUGS658,1.000000,143,Autparts,"108",Sensor de rotação,25,Gauss,"7899751906975",,"9029.10.90","2","2",-1,C,GS8170
AUGR017,2.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7898541342238",,"9032.89.11","5","5",2,C,GA788
AUGS211,0.000000,143,Autparts,"276",Sensor MAP,25,Gauss,"7899751909907",,"9026.20.90","3","3",-1,C,GI3437
AUGE055,0.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751924238",,"8414.59.90","2","2",-1,B,GE1060
AUGI015,4.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541341866",,"8511.30.20","2","2",-1,A,GC4286
AUGR018,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7898252654262",,"9032.89.11","5","5",-1,A,GA797
AUGS212,1.000000,143,Autparts,"276",Sensor MAP,25,Gauss,"7899751902151",,"9026.20.90","3","3",-1,C,GI3506
AUGI016,2.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751911641",,"8511.30.20","2","2",-1,C,GC4320
AUGI133,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751900522",,"8511.30.20","2","2",-1,C,GC4253
AUGR019,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7898252654309",,"9032.89.11","5","5",2,C,GA806
AUGI017,2.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541343488",,"8511.30.20","2","2",-1,C,GC4366
AUGS635,0.000000,143,Autparts,"107",Sensor de posição da borboleta (TPS),25,Gauss,"7898252658420",,"8533.40.91","7","7",-1,C,GS7391
AUCB081,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"4047024684027",,"8544.30.00","0","0",1,C,F00099C135
AUCB083,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"4047025186087",,"8544.30.00","0","0",1,C,F00099C612
AUPA073,23.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790651",,"8512.90.00","2","2",2,C,PG22
AUPD074,4.000000,143,Autparts,"282",Palheta Traseira,6,Dyna,"7891100000532",,"8512.90.00","0","0",1,B,"53"
MTGE040,0.000000,143,Autparts,"157",CDI,25,Gauss,"7899751919869",,"8511.80.30","2","2",-1,C,GM11006
AUFA057,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482527103",,"8512.20.11","5","5",1,B,"160223"
MTGE018,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7899751927703",,"9032.89.11","2","2",-1,C,GM10018
MTGE090,0.000000,143,Autparts,"183",Escova,25,Gauss,"7899751929165",,"8511.90.00","5","5",-1,C,GM17004
MTGE041,0.000000,143,Autparts,"157",CDI,25,Gauss,"7899751923453",,"8511.80.30","2","2",-1,C,GM11007
AUFA058,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482527141",,"8512.20.11","5","5",1,A,"160225"
MTGE019,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7899751927710",,"9032.89.11","2","2",-1,C,GM10019
AUPR209,0.000000,143,Autparts,"001",Nenhum,-1,- Nenhum fabricante -,,,"8708.99.90","2","2",-1,C,PHU485423
AUFA059,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482541277",,"8512.20.11","5","5",1,B,"160654"
MTGE043,0.000000,143,Autparts,"157",CDI,25,Gauss,"7899751923477",,"8511.80.30","2","2",-1,B,GM11009
MTGE044,1.000000,143,Autparts,"157",CDI,25,Gauss,"7899751923484",,"8511.80.30","2","2",-1,C,GM11010
AUSB096,0.000000,143,Autparts,"112",Sonda Lambda,5,Bosch,"3165142945811",,"9027.10.00","2","2",2,B,"258006028"
AUSB070,0.000000,143,Autparts,"104",Sensor da temperatura Água,5,Bosch,"3165143081747",,"9032.89.82","0","0",2,C,"281002209"
EM205,0.000000,136,VSR,"031",Embreagem,18,Laquila,"7909201023203","04","8714.10.00","2","2",2,C,
EM206,0.000000,136,VSR,"031",Embreagem,18,Laquila,"7899248166332","04","8714.10.00","2","2",2,C,
AUFA101,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482546968",,"8512.20.11","0","0",1,C,"160781"
MR291,0.000000,136,VSR,"123",Anéis para pistão,18,Laquila,"7899248168602","04","8409.91.16","2","2",2,C,
AUFA102,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482547064",,"8512.20.11","5","5",1,A,"160785"
MR522,0.000000,136,VSR,"125",Árvore de comando,18,Laquila,"7899248115897","04","8483.10.20","2","2",2,C,
CP936,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7899248104624","04","6506.10.00","2","2",2,C,
EM209,0.000000,136,VSR,"031",Embreagem,18,Laquila,"7909201024996","04","8714.10.00","2","2",2,B,
FE105,0.000000,136,VSR,"036",Ferramentas,18,Laquila,"7899248125810","04","3926.90.40","2","0",2,C,
FE106,0.000000,136,VSR,"165",Conserto de pneu,18,Laquila,"7899248182462","04","8205.59.00","2","2",2,C,
ET149,0.000000,136,VSR,"186",Estator,18,Laquila,"7899248147645","04","8511.20.90","2","2",2,C,
FE107,0.000000,136,VSR,"165",Conserto de pneu,18,Laquila,"7899248148673","04","8205.59.00","2","2",2,C,
FO116,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248174672","04","8714.94.90","2","2",2,C,
FO118,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248176317","04","8714.94.90","2","2",2,C,
RO107,0.000000,136,VSR,"149",Caixa de direção,18,Laquila,"7899248100275","04","8714.10.00","2","2",2,C,
FO117,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248183292","04","8714.94.90","2","2",2,C,
RO109,0.000000,136,VSR,"149",Caixa de direção,18,Laquila,"7899248185234","04","8714.10.00","2","2",2,C,
EM207,0.000000,136,VSR,"031",Embreagem,18,Laquila,"7899248112384","04","8714.10.00","2","2",2,A,
FO167,0.000000,136,VSR,"184",Espelho de Freio,18,Laquila,"7899248102118","04","8714.10.00","2","2",2,C,
MC120,0.000000,136,VSR,"161",Coletor de admissão,18,Laquila,"7899248112261","04","8409.91.15","2","2",2,C,
FO119,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248138674","04","8714.94.90","2","2",2,C,
MR828,0.000000,136,VSR,"203",Kit Cilindro,18,Laquila,"7909201001003","04","8409.91.12","2","2",2,A,
FO169,0.000000,136,VSR,"184",Espelho de Freio,18,Laquila,"7899248170735","04","8714.10.00","2","2",2,C,
MC123,0.000000,136,VSR,"161",Coletor de admissão,18,Laquila,"7899248177734","04","8409.91.15","2","2",2,C,
MR829,0.000000,136,VSR,"203",Kit Cilindro,18,Laquila,"7909201022251","04","8409.91.12","2","2",2,C,
RO108,0.000000,136,VSR,"149",Caixa de direção,18,Laquila,"7899248146235","04","8714.10.00","2","2",2,C,
IG159,0.000000,136,VSR,"158",Chave de ignição,18,Laquila,"7899248102200","04","8511.80.90","2","2",2,C,
AUCB008,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009356167",,"8544.30.00","0","0",1,A,F00099C125
AUCB082,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"4047024814516",,"8544.30.00","0","0",1,C,F00099C140
MP013,0.000000,136,VSR,"056",Manoplas,17,VSR,MP013,,"8714.10.00","1","1",2,C,
AUBI004,0.000000,143,Autparts,"080",Bico Injetor,5,Bosch,"7891009337074",,"8409.91.90","5","5",1,A,"280156086"
AUBO006,0.000000,143,Autparts,"113",Bobina de Ignição,5,Bosch,"7891009008615",,"8511.30.20","0","0",1,A,"9220081097"
