sku,vehicletype,desc,brandid,categoryid,codigo_fornecedor,ean,gtin
"AURM399","carro","Metagal Retrovisor","10","90","RTME48FX","7009.10.00","7009.10.00"
"AURM400","carro","Metagal Retrovisor","10","90","RTME51CR","7009.10.00","7009.10.00"
"AURM401","carro","Metagal Retrovisor","10","90","RTME49FX","7009.10.00","7009.10.00"
"AURM402","carro","Metagal Retrovisor","10","90","RTME54CR","7009.10.00","7009.10.00"
"AURM403","carro","Metagal Retrovisor","10","90","RTME52FX","7009.10.00","7009.10.00"
"AURM404","carro","Metagal Retrovisor","10","90","RTME55CR","7009.10.00","7009.10.00"
"AURM405","carro","Metagal Retrovisor","10","90","RTME53FX","7009.10.00","7009.10.00"
"AURM406","carro","Metagal Retrovisor","10","90","RTRE11CR","7009.10.00","7009.10.00"
"AURM407","carro","Metagal Retrovisor","10","90","RTRE12CR","7009.10.00","7009.10.00"
"AURM408","carro","Metagal Retrovisor","10","90","RTRE08FX","7009.10.00","7009.10.00"
"AURM409","carro","Metagal Retrovisor","10","90","RTRE07FX","7009.10.00","7009.10.00"
"AURM410","carro","Metagal Retrovisor","10","90","RTRE14CR","7009.10.00","7009.10.00"
"AURM411","carro","Metagal Retrovisor","10","90","RTRE13CR","7009.10.00","7009.10.00"
"AURM412","carro","Metagal Retrovisor","10","90","RTRE10FX","7009.10.00","7009.10.00"
"AURM413","carro","Metagal Retrovisor","10","90","RTRE09FX","7009.10.00","7009.10.00"
"AURM414","carro","Metagal Retrovisor","10","90","RTVE02CR","7009.10.00","7009.10.00"
"AURM415","carro","Metagal Retrovisor","10","90","RTVE03CR","7009.10.00","7009.10.00"
"AURM416","carro","Metagal Retrovisor","10","90","RTVE06CR","7009.10.00","7009.10.00"
"AURM417","carro","Metagal Retrovisor","10","90","RTVE07CR","7009.10.00","7009.10.00"
"AURM418","carro","Metagal Retrovisor","10","90","RTVE00FX","7009.10.00","7009.10.00"
"AURM419","carro","Metagal Retrovisor","10","90","RTVE01FX","7009.10.00","7009.10.00"
"AURM420","carro","Metagal Retrovisor","10","90","RTVE04FX","7009.10.00","7009.10.00"
"AURM421","carro","Metagal Retrovisor","10","90","RTVE05FX","7009.10.00","7009.10.00"
"AURM422","carro","Metagal Retrovisor","10","90","RTXE19CR","7009.10.00","7009.10.00"
"AURM423","carro","Metagal Retrovisor","10","90","RTXE38CE","7009.10.00","7009.10.00"
"AURM424","carro","Metagal Retrovisor","10","90","RTXE39CE","7009.10.00","7009.10.00"
"AURM425","carro","Metagal Retrovisor","10","90","RTXE18CR","7009.10.00","7009.10.00"
"AURM426","carro","Metagal Retrovisor","10","90","RTXE17CR","7009.10.00","7009.10.00"
"AURM427","carro","Metagal Retrovisor","10","90","RWWE83CR","7009.10.00","7009.10.00"
"AURM428","carro","Metagal Retrovisor","10","90","RWWE88CE","7009.10.00","7009.10.00"
"AURM429","carro","Metagal Retrovisor","10","90","RWWE84CR","7009.10.00","7009.10.00"
"AURM430","carro","Metagal Retrovisor","10","90","RWWE89CE","7009.10.00","7009.10.00"
"AURM431","carro","Metagal Retrovisor","10","90","RGKE06CE","7009.10.00","7009.10.00"
"AURM432","carro","Metagal Retrovisor","10","90","RGKE07CE","7009.10.00","7009.10.00"
"AURM433","carro","Metagal Retrovisor","10","90","RGQE41CE","7009.10.00","7009.10.00"
"AURM434","carro","Metagal Retrovisor","10","90","RGQE40CE","7009.10.00","7009.10.00"
"AURM435","carro","Metagal Retrovisor","10","90","RGTE26CE","7009.10.00","7009.10.00"
"AURM436","carro","Metagal Retrovisor","10","90","RGTE27CE","7009.10.00","7009.10.00"
"AURM437","carro","Metagal Retrovisor","10","90","RGTE24CE","7009.10.00","7009.10.00"
"AURM438","carro","Metagal Retrovisor","10","90","RGQE36CE","7009.10.00","7009.10.00"
"AURM439","carro","Metagal Retrovisor","10","90","RGTE25CE","7009.10.00","7009.10.00"
"AURM440","carro","Metagal Retrovisor","10","90","RGQE37CE","7009.10.00","7009.10.00"
"AURM441","carro","Metagal Retrovisor","10","90","RGFE82CE","7009.10.00","7009.10.00"
"AURM442","carro","Metagal Retrovisor","10","90","RGFE83CE","7009.10.00","7009.10.00"
"AURM443","carro","Metagal Retrovisor","10","90","RMWE76FX","7009.10.00","7009.10.00"
"AURM444","carro","Metagal Retrovisor","10","90","RMWE77FX","7009.10.00","7009.10.00"
"AURM445","carro","Metagal Retrovisor","10","90","RWUE83CE","7009.10.00","7009.10.00"
"AURM446","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM447","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM448","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM449","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM450","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM451","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM452","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM453","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM454","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM455","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM456","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM457","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM458","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM459","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM460","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM461","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURM464","carro","Metagal Retrovisor","10","90","RTTE13CR","7009.10.00","7009.10.00"
"AURM465","carro","Metagal Retrovisor","10","90","RWTE96CE","7009.10.00","7009.10.00"
"AURN001","carro","Metagal Retrovisor Interno","10","87","RG1L13PR","7009.10.00","7009.10.00"
"AURN002","carro","Metagal Retrovisor Interno","10","87","RG1L83PR","7009.10.00","7009.10.00"
"AURN003","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURN004","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURN005","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURN006","carro","Metagal Retrovisor Interno","10","87","RW0I16PL","7009.10.00","7009.10.00"
"AURN007","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURN008","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURN009","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURN010","carro","Metagal Retrovisor Interno","10","87","a1015500","7009.10.00","7009.10.00"
"AURN011","carro","Metagal Retrovisor Interno","10","87","RW1I79PR","7009.10.00","7009.10.00"
"AURN012","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURN013","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURN014","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURN015","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AURN016","carro","Metagal Nenhum","10","1","SKU LIVRE","7009.10.00","7009.10.00"
"AUSB001","carro","Bosch Sensor de Detonação","5","105","261231168","9031.80.99","9031.80.99"
"AUSB002","carro","Bosch Sensor de Detonação","5","105","261231120","9031.80.99","9031.80.99"
"AUSB003","carro","Bosch Nenhum","5","1","261231173","9031.80.99","9031.80.99"
"AUSB004","carro","Bosch Sensor de Detonação","5","105","261231046","9031.80.99","9031.80.99"
"AUSB005","carro","Bosch Sensor de Detonação","5","105","261231146","9031.80.99","9031.80.99"
"AUSB006","carro","Bosch Sensor de Detonação","5","105","261231176","9031.80.99","9031.80.99"
"AUSB007","carro","Bosch Sonda Lambda","5","112","258010032","9027.10.00","9027.10.00"
"AUSB008","carro","Bosch Sonda Lambda","5","112","258006986","9031.80.99","9031.80.99"
"AUSB009","carro","Bosch Sensor de Detonação","5","105","261231004","9031.80.99","9031.80.99"
"AUSB010","carro","Bosch Sonda Lambda","5","112","258007351","9031.80.99","9031.80.99"
"AUSB011","carro","Bosch Sonda Lambda","5","112","258017305","9031.80.99","9031.80.99"
"AUSB012","carro","Bosch Sonda Lambda","5","112","258017169","8543.20.00","8543.20.00"
"AUSB013","carro","Bosch Sensor de Fase","5","106","232101031","8543.20.00","8543.20.00"
"AUSB014","carro","Bosch Sonda Lambda","5","112","258006980","9027.10.00","9027.10.00"
"AUSB015","carro","Bosch Sonda Lambda","5","112","258006827","9027.10.00","9027.10.00"
"AUSB016","carro","Bosch Sonda Lambda","5","112","258017187","8543.20.00","8543.20.00"
"AUSB017","carro","Bosch Sonda Lambda","5","112","258006029","9027.10.00","9027.10.00"
"AUSB018","carro","Bosch Sonda Lambda","5","112","258986722","8543.20.00","8543.20.00"
"AUSB019","carro","Bosch Sensor de Fase","5","106","232101036","8543.20.00","8543.20.00"
"AUSB020","carro","Bosch Sensor de Fase","5","106","232103067","8543.20.00","8543.20.00"
"AUSB021","carro","Bosch Sensor de rotação","5","108","986280408","8543.20.00","8543.20.00"
"AUSB022","carro","Bosch Sensor de rotação","5","108","986280417","8543.20.00","8543.20.00"
"AUSB023","carro","Bosch Nenhum","5","1","258010210","8543.20.00","8543.20.00"
"AUSB024","carro","Bosch Nenhum","5","1","258010196","8543.20.00","8543.20.00"
"AUSB025","carro","Bosch Sensor de rotação","5","108","261210147","8543.20.00","8543.20.00"
"AUSB026","carro","Bosch Sensor de rotação","5","108","261210160","8543.20.00","8543.20.00"
"AUSB027","carro","Bosch Sonda Lambda","5","112","258986684","8543.20.00","8543.20.00"
"AUSB028","carro","Bosch Sonda Lambda","5","112","258005717","8543.20.00","8543.20.00"
"AUSB029","carro","Bosch Sonda Lambda","5","112","258003222","8543.20.00","8543.20.00"
"AUSB030","carro","Bosch Sonda Lambda","5","112","258005658","8543.20.00","8543.20.00"
"AUSB031","carro","Bosch Sonda Lambda","5","112","258003540","8543.20.00","8543.20.00"
"AUSB032","carro","Bosch Nenhum","5","1","261210137","8543.20.00","8543.20.00"
"AUSB033","carro","Bosch Nenhum","5","1","986280411","8543.20.00","8543.20.00"
"AUSB034","carro","Bosch Sonda Lambda","5","112","258003779","8543.20.00","8543.20.00"
"AUSB035","carro","Bosch Sensor de rotação","5","108","F00099R002","8543.20.00","8543.20.00"
"AUSB036","carro","Bosch Sonda Lambda","5","112","258017321","9027.10.00","9027.10.00"
"AUSB037","carro","Bosch Sensor de rotação","5","108","261210161","8543.20.00","8543.20.00"
"AUSB038","carro","Bosch Sensor de rotação","5","108","281002410","8543.20.00","8543.20.00"
"AUSB039","carro","Bosch Sensor de rotação","5","108","261210124","8543.20.00","8543.20.00"
"AUSB040","carro","Bosch Sensor de rotação","5","108","F00099R010","8543.20.00","8543.20.00"
"AUSB041","carro","Bosch Sensor de rotação","5","108","261210118","9031.80.99","9031.80.99"
"AUSB042","carro","Bosch Sonda Lambda","5","112","258986745","8543.20.00","8543.20.00"
"AUSB043","carro","Bosch Sonda Lambda","5","112","258986720","8543.20.00","8543.20.00"
"AUSB044","carro","Bosch Nenhum","5","1","261210138","8543.20.00","8543.20.00"
"AUSB045","carro","Bosch Sensor de rotação","5","108","281002102","8543.20.00","8543.20.00"
"AUSB046","carro","Bosch Sonda Lambda","5","112","258006990","8543.20.00","8543.20.00"
"AUSB047","carro","Bosch Sonda Lambda","5","112","258010029","8543.20.00","8543.20.00"
"AUSB048","carro","Bosch Sonda Lambda","5","112","258006046","8543.20.00","8543.20.00"
"AUSB049","carro","Bosch Sensor da temperatura Água","5","104","280130107","8533.40.11","8533.40.11"
"AUSB050","carro","Bosch Sensor da temperatura Água","5","104","281002170","8543.20.00","8543.20.00"
"AUSB051","carro","Bosch Sensor de posição da borboleta (TPS)","5","107","280122002","8543.20.00","8543.20.00"
"AUSB052","carro","Bosch Sonda Lambda","5","112","258006511","8543.20.00","8543.20.00"
"AUSB053","carro","Bosch Sonda Lambda","5","112","258006513","8543.20.00","8543.20.00"
"AUSB054","carro","Bosch Sonda Lambda","5","112","281004153","8543.20.00","8543.20.00"
"AUSB055","carro","Bosch Nenhum","5","1","261230081","8543.20.00","8543.20.00"
"AUSB056","carro","Bosch Sensor de Fase","5","106","261230022","8543.20.00","8543.20.00"
"AUSB057","carro","Bosch Sensor de Fase","5","106","F00099P169","9026.20.90","9026.20.90"
"AUSB058","carro","Bosch Sensor de Fase","5","106","261230217","8543.20.00","8543.20.00"
"AUSB059","carro","Bosch Sensor de pressão coletor","5","110","261230012","8708.99.90","8708.99.90"
"AUSB060","carro","Bosch Sensor de Fase","5","106","261230037","8543.20.00","8543.20.00"
"AUSB061","carro","Bosch Sensor de Fase","5","106","261230027","8543.20.00","8543.20.00"
"AUSB062","carro","Bosch Sensor de Fase","5","106","261230234","9026.20.90","9026.20.90"
"AUSB063","carro","Bosch Sensor de pressão coletor","5","110","281002205","8543.20.00","8543.20.00"
"AUSB064","carro","Bosch Sensor de Fase","5","106","F00099P003","9026.20.90","9026.20.90"
"AUSB065","carro","Bosch Sensor de pressão coletor","5","110","261230058","8708.99.90","8708.99.90"
"AUSB066","carro","Bosch Sensor de pressão coletor","5","110","F00099P403","8708.99.90","8708.99.90"
"AUSB067","carro","Bosch Sensor de pressão coletor","5","110","261230095","8708.99.90","8708.99.90"
"AUSB068","carro","Bosch Sensor de Fase","5","106","261230167","8543.20.00","8543.20.00"
"AUSB069","carro","Bosch Sensor de pressão coletor","5","110","261230044","8543.20.00","8543.20.00"
"AUSB070","carro","Bosch Sensor da temperatura Água","5","104","281002209","9032.89.82","9032.89.82"
"AUSB071","carro","Bosch Sensor da temperatura Água","5","104","986280404","9032.89.82","9032.89.82"
"AUSB072","carro","Bosch Sensor da temperatura Água","5","104","281002471","9032.89.82","9032.89.82"
"AUSB073","carro","Bosch Nenhum","5","1","281002379","8533.40.92","8533.40.92"
"AUSB074","carro","Bosch Nenhum","5","1","280218060","9026.80.00","9026.80.00"
"AUSB075","carro","Bosch Nenhum","5","1","280218023","9026.80.00","9026.80.00"
"AUSB076","carro","Bosch Medidor de massa de ar","5","102","280218032","9026.80.00","9026.80.00"
"AUSB077","carro","Bosch Nenhum","5","1","280218209","9026.80.00","9026.80.00"
"AUSB078","carro","Bosch Medidor de massa de ar","5","102","280218063","9026.80.00","9026.80.00"
"AUSB079","carro","Bosch Nenhum","5","1","280218034","9026.80.00","9026.80.00"
"AUSB080","carro","Bosch Nenhum","5","1","280217114","9026.80.00","9026.80.00"
"AUSB081","carro","Bosch Nenhum","5","1","280217515","9026.80.00","9026.80.00"
"AUSB082","carro","Bosch Medidor de massa de ar","5","102","280217517","9026.80.00","9026.80.00"
"AUSB083","carro","Bosch Medidor de massa de ar","5","102","280218071","9026.80.00","9026.80.00"
"AUSB084","carro","Bosch Nenhum","5","1","280217003","9026.80.00","9026.80.00"
"AUSB085","carro","Bosch Medidor de massa de ar","5","102","280218019","9026.80.00","9026.80.00"
"AUSB086","carro","Bosch Nenhum","5","1","280217500","9026.80.00","9026.80.00"
"AUSB087","carro","Bosch Nenhum","5","1","280750237","8409.91.40","8409.91.40"
"AUSB088","carro","Bosch Corpo de Borboleta","5","101","280750085","8409.91.40","8409.91.40"
"AUSB089","carro","Bosch Corpo de Borboleta","5","101","280750508","8409.91.40","8409.91.40"
"AUSB090","carro","Bosch Nenhum","5","1","280750522","8409.91.40","8409.91.40"
"AUSB091","carro","Bosch Nenhum","5","1","SKU LIVRE","8409.91.40","8409.91.40"
"AUSB092","carro","Bosch Nenhum","5","1","280750228","8409.91.40","8409.91.40"
"AUSB093","carro","Bosch Nenhum","5","1","280750214","8409.91.40","8409.91.40"
"AUSB094","carro","Bosch Corpo de Borboleta","5","101","280750042","8409.91.40","8409.91.40"
"AUSB095","carro","Bosch Nenhum","5","1","280750216","8409.91.40","8409.91.40"
"AUSB096","carro","Bosch Sonda Lambda","5","112","258006028","9027.10.00","9027.10.00"
"AUSB097","carro","Bosch Sonda Lambda","5","112","258006190","9027.10.00","9027.10.00"
"AUSB098","carro","Bosch Sonda Lambda","5","112","258006577","9027.10.00","9027.10.00"
"AUSB099","carro","Bosch Sonda Lambda","5","112","258010124","9027.10.00","9027.10.00"
"AUSB100","carro","Bosch Sonda Lambda","5","112","258017178","9027.10.00","9027.10.00"
"AUSB101","carro","Bosch Sonda Lambda","5","112","258017270","9027.10.00","9027.10.00"
"AUSB102","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB103","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB104","carro","Bosch Sonda Lambda","5","112","258017180","9027.10.00","9027.10.00"
"AUSB105","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB106","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB107","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB108","carro","Bosch Sonda Lambda","5","112","281004150","9027.10.00","9027.10.00"
"AUSB109","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB110","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB111","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB112","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB113","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB114","carro","Bosch Sonda Lambda","5","112","F00HL00311","9027.10.00","9027.10.00"
"AUSB115","carro","Bosch Sonda Lambda","5","112","258003300","9027.10.00","9027.10.00"
"AUSB116","carro","Bosch Sonda Lambda","5","112","258005703","9027.10.00","9027.10.00"
"AUSB117","carro","Bosch Nenhum","5","1","258010065","9027.10.00","9027.10.00"
"AUSB118","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB119","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB120","carro","Bosch Sonda Lambda","5","112","258010292","9027.10.00","9027.10.00"
"AUSB121","carro","Bosch Sonda Lambda","5","112","258006185","9027.10.00","9027.10.00"
"AUSB122","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB123","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB124","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB125","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB126","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB127","carro","Bosch Sonda Lambda","5","112","258006731","9027.10.00","9027.10.00"
"AUSB128","carro","Bosch Sonda Lambda","5","112","258010176","9027.10.00","9027.10.00"
"AUSB129","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB130","carro","Bosch Nenhum","5","1","258006605","9027.10.00","9027.10.00"
"AUSB131","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB132","carro","Bosch Sonda Lambda","5","112","258010246","9027.10.00","9027.10.00"
"AUSB133","carro","Bosch Sonda Lambda","5","112","258017264","9027.10.00","9027.10.00"
"AUSB134","carro","Bosch Sonda Lambda","5","112","258017319","9027.10.00","9027.10.00"
"AUSB135","carro","Bosch Sonda Lambda","5","112","258005660","9027.10.00","9027.10.00"
"AUSB136","carro","Bosch Sonda Lambda","5","112","258006539","9027.10.00","9027.10.00"
"AUSB137","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB138","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB139","carro","Bosch Sonda Lambda","5","112","F00HL00267","9027.10.00","9027.10.00"
"AUSB140","carro","Bosch Sonda Lambda","5","112","281004026","9027.10.00","9027.10.00"
"AUSB141","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB142","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB143","carro","Bosch Nenhum","5","1","SKU LIVRE","9027.10.00","9027.10.00"
"AUSB144","carro","Bosch Sonda Lambda","5","112","258017016","9027.10.00","9027.10.00"
"AUSB145","carro","Bosch Nenhum","5","1","258006436","9027.10.00","9027.10.00"
